year,party,party_id,row_idx,ground_truth,gemma_top1,gemma_ranked,gemma_correct,gemma_top3,berta_top1,berta_ranked,gold_spektrum,gemma_spektrum,berta_spektrum,spektrum_gleich
201309,FDP,41420,380,402,402,"[""402"", ""408"", ""0""]",True,True,402,"[""402"", ""403"", ""411""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,2582,303,703,"[""703"", ""410"", ""401""]",False,False,703,"[""703"", ""110"", ""108""]",RIGHT,NEUTRAL,NEUTRAL,False
201309,FDP,41420,2590,414,414,"[""414"", ""408"", ""0""]",True,True,414,"[""414"", ""108"", ""412""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,2973,107,107,"[""107"", ""408"", ""0""]",True,True,107,"[""107"", ""101"", ""106""]",GAL,GAL,GAL,True
201309,FDP,41420,712,407,401,"[""401"", ""107"", ""0""]",False,False,407,"[""407"", ""107"", ""401""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,1318,504,504,"[""504"", ""706"", ""0""]",True,True,505,"[""505"", ""504"", ""503""]",LEFT,LEFT,RIGHT,True
201309,FDP,41420,386,303,401,"[""401"", ""108"", ""303""]",False,True,402,"[""402"", ""303"", ""502""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,1477,202,202,"[""202"", ""303"", ""0""]",True,True,706,"[""706"", ""202"", ""303""]",GAL,GAL,GAL,True
201309,FDP,41420,364,411,410,"[""410"", ""408"", ""0""]",False,False,411,"[""411"", ""410"", ""701""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,2457,107,107,"[""107"", ""0"", ""202""]",True,True,107,"[""107"", ""416"", ""501""]",GAL,GAL,GAL,True
201309,FDP,41420,955,405,701,"[""701"", ""301"", ""405""]",False,True,701,"[""701"", ""405"", ""301""]",LEFT,LEFT,LEFT,True
201309,FDP,41420,726,408,404,"[""404"", ""410"", ""411""]",False,False,402,"[""402"", ""410"", ""404""]",NEUTRAL,LEFT,RIGHT,False
201309,FDP,41420,1556,202,607,"[""607"", ""202"", ""0""]",False,True,705,"[""705"", ""607"", ""202""]",GAL,GAL,GAL,True
201309,FDP,41420,1871,303,303,"[""303"", ""202"", ""0""]",True,True,303,"[""303"", ""202"", ""411""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,2819,201,201,"[""201"", ""107"", ""108""]",True,True,201,"[""201"", ""107"", ""503""]",GAL,GAL,GAL,True
201309,FDP,41420,305,403,401,"[""401"", ""408"", ""503""]",False,False,401,"[""401"", ""503"", ""403""]",LEFT,RIGHT,RIGHT,False
201309,FDP,41420,1479,706,403,"[""403"", ""303"", ""0""]",False,False,706,"[""706"", ""502"", ""403""]",GAL,LEFT,GAL,False
201309,FDP,41420,2095,402,411,"[""411"", ""402"", ""401""]",False,True,402,"[""402"", ""411"", ""401""]",RIGHT,NEUTRAL,RIGHT,False
201309,FDP,41420,1134,414,303,"[""303"", ""403"", ""0""]",False,False,403,"[""403"", ""504"", ""303""]",RIGHT,RIGHT,LEFT,True
201309,FDP,41420,263,414,401,"[""401"", ""303"", ""0""]",False,False,401,"[""401"", ""303"", ""414""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,1161,305,505,"[""505"", ""504"", ""0""]",False,False,505,"[""505"", ""401"", ""504""]",NEUTRAL,RIGHT,RIGHT,False
201309,FDP,41420,400,501,416,"[""416"", ""501"", ""408""]",False,True,410,"[""410"", ""411"", ""408""]",GAL,GAL,NEUTRAL,True
201309,FDP,41420,2080,411,506,"[""506"", ""411"", ""410""]",False,True,506,"[""506"", ""411"", ""201""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,541,601,403,"[""403"", ""408"", ""0""]",False,False,414,"[""414"", ""403"", ""413""]",TAN,LEFT,RIGHT,False
201309,FDP,41420,2174,403,401,"[""401"", ""403"", ""411""]",False,True,401,"[""401"", ""403"", ""411""]",LEFT,RIGHT,RIGHT,False
201309,FDP,41420,2957,606,201,"[""201"", ""603"", ""503""]",False,False,201,"[""201"", ""107"", ""202""]",NEUTRAL,GAL,GAL,False
201309,FDP,41420,2938,105,105,"[""105"", ""104"", ""0""]",True,True,105,"[""105"", ""104"", ""202""]",GAL,GAL,GAL,True
201309,FDP,41420,248,408,401,"[""401"", ""402"", ""410""]",False,False,704,"[""704"", ""402"", ""401""]",NEUTRAL,RIGHT,NEUTRAL,False
201309,FDP,41420,1474,202,202,"[""202"", ""606"", ""0""]",True,True,706,"[""706"", ""202"", ""503""]",GAL,GAL,GAL,True
201309,FDP,41420,819,411,503,"[""503"", ""601"", ""506""]",False,False,411,"[""411"", ""506"", ""706""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,555,403,403,"[""403"", ""408"", ""0""]",True,True,404,"[""404"", ""303"", ""403""]",LEFT,LEFT,LEFT,True
201309,FDP,41420,54,607,607,"[""607"", ""503"", ""0""]",True,True,607,"[""607"", ""705"", ""201""]",GAL,GAL,GAL,True
201309,FDP,41420,639,301,601,"[""601"", ""607"", ""301""]",False,True,301,"[""301"", ""503"", ""607""]",NEUTRAL,TAN,NEUTRAL,False
201309,FDP,41420,48,414,108,"[""108"", ""414"", ""110""]",False,True,414,"[""414"", ""108"", ""110""]",RIGHT,GAL,RIGHT,False
201309,FDP,41420,765,411,411,"[""411"", ""506"", ""701""]",True,True,411,"[""411"", ""506"", ""704""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,2386,416,416,"[""416"", ""501"", ""408""]",True,True,416,"[""416"", ""501"", ""303""]",GAL,GAL,GAL,True
201309,FDP,41420,1656,303,303,"[""303"", ""0"", ""202""]",True,True,303,"[""303"", ""502"", ""201""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,2512,108,108,"[""108"", ""107"", ""0""]",True,True,108,"[""108"", ""110"", ""305""]",GAL,GAL,GAL,True
201309,FDP,41420,2487,414,108,"[""108"", ""408"", ""0""]",False,False,108,"[""108"", ""414"", ""110""]",RIGHT,GAL,GAL,False
201309,FDP,41420,1235,201,504,"[""504"", ""503"", ""201""]",False,True,201,"[""201"", ""504"", ""706""]",GAL,LEFT,GAL,False
201309,FDP,41420,777,305,0,"[""0"", ""305"", ""202""]",False,True,305,"[""305"", ""601"", ""202""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,1775,201,201,"[""201"", ""605"", ""203""]",True,True,201,"[""201"", ""605"", ""202""]",GAL,GAL,GAL,True
201309,FDP,41420,590,403,403,"[""403"", ""414"", ""0""]",True,True,403,"[""403"", ""408"", ""414""]",LEFT,LEFT,LEFT,True
201309,FDP,41420,1277,706,605,"[""605"", ""603"", ""0""]",False,False,504,"[""504"", ""706"", ""305""]",GAL,TAN,LEFT,False
201309,FDP,41420,549,403,403,"[""403"", ""408"", ""401""]",True,True,403,"[""403"", ""305"", ""412""]",LEFT,LEFT,LEFT,True
201309,FDP,41420,126,414,414,"[""414"", ""408"", ""0""]",True,True,414,"[""414"", ""303"", ""401""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,1600,705,601,"[""601"", ""201"", ""0""]",False,False,601,"[""601"", ""705"", ""608""]",GAL,TAN,TAN,False
201309,FDP,41420,2058,410,416,"[""416"", ""410"", ""0""]",False,True,410,"[""410"", ""411"", ""408""]",NEUTRAL,GAL,NEUTRAL,False
201309,FDP,41420,1291,305,0,"[""0"", ""305"", ""202""]",False,True,305,"[""305"", ""601"", ""504""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,2515,202,203,"[""203"", ""108"", ""0""]",False,False,108,"[""108"", ""202"", ""110""]",GAL,NEUTRAL,GAL,False
201309,FDP,41420,292,414,401,"[""401"", ""408"", ""0""]",False,False,301,"[""301"", ""303"", ""408""]",RIGHT,RIGHT,NEUTRAL,True
201309,FDP,41420,1253,503,503,"[""503"", ""202"", ""0""]",True,True,503,"[""503"", ""606"", ""607""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,2771,107,107,"[""107"", ""106"", ""0""]",True,True,107,"[""107"", ""202"", ""101""]",GAL,GAL,GAL,True
201309,FDP,41420,3029,107,107,"[""107"", ""0"", ""503""]",True,True,107,"[""107"", ""503"", ""410""]",GAL,GAL,GAL,True
201309,FDP,41420,354,402,402,"[""402"", ""410"", ""401""]",True,True,403,"[""403"", ""402"", ""401""]",RIGHT,RIGHT,LEFT,True
201309,FDP,41420,2385,501,501,"[""501"", ""201"", ""0""]",True,True,501,"[""501"", ""201"", ""703""]",GAL,GAL,GAL,True
201309,FDP,41420,2183,411,411,"[""411"", ""303"", ""108""]",True,True,411,"[""411"", ""108"", ""303""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,2454,411,411,"[""411"", ""408"", ""305""]",True,True,411,"[""411"", ""416"", ""501""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,1720,303,303,"[""303"", ""302"", ""0""]",True,True,201,"[""201"", ""303"", ""301""]",RIGHT,RIGHT,GAL,True
201309,FDP,41420,250,701,701,"[""701"", ""503"", ""408""]",True,True,701,"[""701"", ""410"", ""402""]",LEFT,LEFT,LEFT,True
201309,FDP,41420,2401,501,501,"[""501"", ""107"", ""403""]",True,True,501,"[""501"", ""416"", ""703""]",GAL,GAL,GAL,True
201309,FDP,41420,2722,107,107,"[""107"", ""410"", ""0""]",True,True,107,"[""107"", ""202"", ""101""]",GAL,GAL,GAL,True
201309,FDP,41420,1757,203,202,"[""202"", ""203"", ""606""]",False,True,203,"[""203"", ""201"", ""605""]",NEUTRAL,GAL,NEUTRAL,False
201309,FDP,41420,735,107,107,"[""107"", ""402"", ""401""]",True,True,107,"[""107"", ""402"", ""407""]",GAL,GAL,GAL,True
201309,FDP,41420,1216,0,504,"[""504"", ""506"", ""606""]",False,False,504,"[""504"", ""502"", ""505""]",NEUTRAL,LEFT,LEFT,False
201309,FDP,41420,476,403,301,"[""301"", ""402"", ""401""]",False,False,403,"[""403"", ""301"", ""401""]",LEFT,NEUTRAL,LEFT,False
201309,FDP,41420,2757,202,202,"[""202"", ""0"", ""201""]",True,True,202,"[""202"", ""201"", ""606""]",GAL,GAL,GAL,True
201309,FDP,41420,538,403,403,"[""403"", ""303"", ""408""]",True,True,403,"[""403"", ""412"", ""414""]",LEFT,LEFT,LEFT,True
201309,FDP,41420,1079,303,701,"[""701"", ""303"", ""504""]",False,True,303,"[""303"", ""701"", ""504""]",RIGHT,LEFT,RIGHT,False
201309,FDP,41420,2444,416,202,"[""202"", ""303"", ""0""]",False,False,416,"[""416"", ""305"", ""303""]",GAL,GAL,GAL,True
201309,FDP,41420,10,414,414,"[""414"", ""108"", ""0""]",True,True,414,"[""414"", ""108"", ""305""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,194,414,414,"[""414"", ""410"", ""408""]",True,True,414,"[""414"", ""410"", ""404""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,53,607,601,"[""601"", ""303"", ""0""]",False,False,705,"[""705"", ""607"", ""602""]",GAL,TAN,GAL,False
201309,FDP,41420,205,414,401,"[""401"", ""303"", ""413""]",False,False,401,"[""401"", ""414"", ""303""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,2265,303,303,"[""303"", ""605"", ""0""]",True,True,504,"[""504"", ""402"", ""403""]",RIGHT,RIGHT,LEFT,True
201309,FDP,41420,1736,110,201,"[""201"", ""110"", ""108""]",False,True,201,"[""201"", ""108"", ""110""]",TAN,GAL,GAL,False
201309,FDP,41420,1834,201,201,"[""201"", ""303"", ""202""]",True,True,403,"[""403"", ""605"", ""303""]",GAL,GAL,LEFT,True
201309,FDP,41420,701,503,506,"[""506"", ""503"", ""0""]",False,True,503,"[""503"", ""506"", ""411""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,836,201,503,"[""503"", ""506"", ""201""]",False,True,506,"[""506"", ""201"", ""503""]",GAL,NEUTRAL,NEUTRAL,False
201309,FDP,41420,157,414,414,"[""414"", ""503"", ""305""]",True,True,414,"[""414"", ""416"", ""408""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,2660,414,110,"[""110"", ""414"", ""108""]",False,True,110,"[""110"", ""108"", ""414""]",RIGHT,TAN,TAN,False
201309,FDP,41420,2010,401,202,"[""202"", ""303"", ""403""]",False,False,403,"[""403"", ""301"", ""303""]",RIGHT,GAL,LEFT,False
201309,FDP,41420,1060,303,504,"[""504"", ""303"", ""0""]",False,True,303,"[""303"", ""504"", ""503""]",RIGHT,LEFT,RIGHT,False
201309,FDP,41420,1534,305,0,"[""0"", ""305"", ""202""]",False,True,602,"[""602"", ""601"", ""607""]",NEUTRAL,NEUTRAL,GAL,True
201309,FDP,41420,1181,701,506,"[""506"", ""504"", ""411""]",False,False,504,"[""504"", ""506"", ""704""]",LEFT,NEUTRAL,LEFT,False
201309,FDP,41420,1995,0,403,"[""403"", ""0"", ""401""]",False,True,403,"[""403"", ""406"", ""501""]",NEUTRAL,LEFT,LEFT,False
201309,FDP,41420,1526,607,607,"[""607"", ""503"", ""0""]",True,True,607,"[""607"", ""705"", ""602""]",GAL,GAL,GAL,True
201309,FDP,41420,1288,606,701,"[""701"", ""601"", ""606""]",False,True,606,"[""606"", ""601"", ""201""]",NEUTRAL,LEFT,NEUTRAL,False
201309,FDP,41420,358,402,402,"[""402"", ""403"", ""401""]",True,True,402,"[""402"", ""403"", ""401""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,2746,601,107,"[""107"", ""104"", ""106""]",False,False,107,"[""107"", ""305"", ""106""]",TAN,GAL,GAL,False
201309,FDP,41420,1780,201,201,"[""201"", ""605"", ""203""]",True,True,201,"[""201"", ""605"", ""303""]",GAL,GAL,GAL,True
201309,FDP,41420,2415,201,416,"[""416"", ""503"", ""201""]",False,True,416,"[""416"", ""201"", ""503""]",GAL,GAL,GAL,True
201309,FDP,41420,238,414,505,"[""505"", ""414"", ""303""]",False,True,303,"[""303"", ""414"", ""401""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,837,506,506,"[""506"", ""503"", ""0""]",True,True,506,"[""506"", ""503"", ""201""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,1055,414,504,"[""504"", ""305"", ""0""]",False,False,504,"[""504"", ""414"", ""303""]",RIGHT,LEFT,LEFT,False
201309,FDP,41420,2481,202,202,"[""202"", ""203"", ""605""]",True,True,605,"[""605"", ""202"", ""203""]",GAL,GAL,TAN,True
201309,FDP,41420,1922,411,401,"[""401"", ""403"", ""605""]",False,False,605,"[""605"", ""411"", ""201""]",NEUTRAL,RIGHT,TAN,False
201309,FDP,41420,317,305,401,"[""401"", ""410"", ""0""]",False,False,401,"[""401"", ""305"", ""402""]",NEUTRAL,RIGHT,RIGHT,False
201309,FDP,41420,2233,411,701,"[""701"", ""411"", ""501""]",False,True,411,"[""411"", ""506"", ""701""]",NEUTRAL,LEFT,NEUTRAL,False
201309,FDP,41420,1344,201,604,"[""604"", ""201"", ""0""]",False,True,604,"[""604"", ""603"", ""201""]",GAL,GAL,GAL,True
201309,FDP,41420,1482,606,503,"[""503"", ""502"", ""0""]",False,False,705,"[""705"", ""503"", ""706""]",NEUTRAL,NEUTRAL,GAL,True
201309,FDP,41420,1559,503,607,"[""607"", ""303"", ""503""]",False,True,705,"[""705"", ""607"", ""706""]",NEUTRAL,GAL,GAL,False
201309,FDP,41420,2663,201,201,"[""201"", ""0"", ""606""]",True,True,201,"[""201"", ""601"", ""106""]",GAL,GAL,GAL,True
201309,FDP,41420,2190,411,411,"[""411"", ""404"", ""408""]",True,True,411,"[""411"", ""410"", ""408""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,32,701,701,"[""701"", ""602"", ""0""]",True,True,701,"[""701"", ""410"", ""408""]",LEFT,LEFT,LEFT,True
201309,FDP,41420,1762,201,201,"[""201"", ""605"", ""202""]",True,True,201,"[""201"", ""202"", ""305""]",GAL,GAL,GAL,True
201309,FDP,41420,942,701,701,"[""701"", ""503"", ""0""]",True,True,701,"[""701"", ""706"", ""702""]",LEFT,LEFT,LEFT,True
201309,FDP,41420,1389,502,502,"[""502"", ""0"", ""411""]",True,True,502,"[""502"", ""501"", ""411""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,2708,106,106,"[""106"", ""107"", ""202""]",True,True,106,"[""106"", ""107"", ""105""]",GAL,GAL,GAL,True
201309,FDP,41420,1447,503,503,"[""503"", ""701"", ""0""]",True,True,706,"[""706"", ""503"", ""701""]",NEUTRAL,NEUTRAL,GAL,True
201309,FDP,41420,3004,107,107,"[""107"", ""109"", ""0""]",True,True,107,"[""107"", ""303"", ""305""]",GAL,GAL,GAL,True
201309,FDP,41420,1151,201,201,"[""201"", ""504"", ""505""]",True,True,201,"[""201"", ""401"", ""504""]",GAL,GAL,GAL,True
201309,FDP,41420,2226,501,402,"[""402"", ""403"", ""108""]",False,False,501,"[""501"", ""411"", ""416""]",GAL,RIGHT,GAL,False
201309,FDP,41420,1759,604,303,"[""303"", ""202"", ""605""]",False,False,605,"[""605"", ""201"", ""604""]",GAL,RIGHT,TAN,False
201309,FDP,41420,2848,503,201,"[""201"", ""107"", ""504""]",False,False,201,"[""201"", ""107"", ""501""]",NEUTRAL,GAL,GAL,False
201309,FDP,41420,2370,303,303,"[""303"", ""0"", ""408""]",True,True,501,"[""501"", ""303"", ""302""]",RIGHT,RIGHT,GAL,True
201309,FDP,41420,920,701,503,"[""503"", ""601"", ""410""]",False,False,701,"[""701"", ""410"", ""601""]",LEFT,NEUTRAL,LEFT,False
201309,FDP,41420,2627,414,414,"[""414"", ""110"", ""0""]",True,True,108,"[""108"", ""414"", ""305""]",RIGHT,RIGHT,GAL,True
201309,FDP,41420,1165,303,504,"[""504"", ""303"", ""0""]",False,True,504,"[""504"", ""303"", ""606""]",RIGHT,LEFT,LEFT,False
201309,FDP,41420,703,107,0,"[""0"", ""107"", ""601""]",False,True,601,"[""601"", ""305"", ""606""]",GAL,NEUTRAL,TAN,False
201309,FDP,41420,26,305,305,"[""305"", ""0"", ""202""]",True,True,305,"[""305"", ""201"", ""601""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,1965,403,403,"[""403"", ""303"", ""0""]",True,True,403,"[""403"", ""305"", ""108""]",LEFT,LEFT,LEFT,True
201309,FDP,41420,102,601,0,"[""0"", ""303"", ""410""]",False,False,601,"[""601"", ""606"", ""410""]",TAN,NEUTRAL,TAN,False
201309,FDP,41420,1103,505,505,"[""505"", ""403"", ""201""]",True,True,504,"[""504"", ""505"", ""503""]",RIGHT,RIGHT,LEFT,True
201309,FDP,41420,2606,108,108,"[""108"", ""410"", ""401""]",True,True,108,"[""108"", ""107"", ""410""]",GAL,GAL,GAL,True
201309,FDP,41420,1654,303,303,"[""303"", ""504"", ""0""]",True,True,502,"[""502"", ""303"", ""403""]",RIGHT,RIGHT,NEUTRAL,True
201309,FDP,41420,39,601,701,"[""701"", ""606"", ""503""]",False,False,601,"[""601"", ""606"", ""701""]",TAN,LEFT,TAN,False
201309,FDP,41420,5,305,305,"[""305"", ""0"", ""202""]",True,True,201,"[""201"", ""305"", ""401""]",NEUTRAL,NEUTRAL,GAL,True
201309,FDP,41420,1799,604,603,"[""603"", ""503"", ""0""]",False,False,604,"[""604"", ""603"", ""201""]",GAL,TAN,GAL,False
201309,FDP,41420,1464,706,503,"[""503"", ""606"", ""201""]",False,False,606,"[""606"", ""706"", ""503""]",GAL,NEUTRAL,NEUTRAL,False
201309,FDP,41420,481,403,416,"[""416"", ""403"", ""411""]",False,True,403,"[""403"", ""411"", ""402""]",LEFT,GAL,LEFT,False
201309,FDP,41420,964,403,403,"[""403"", ""701"", ""0""]",True,True,702,"[""702"", ""403"", ""701""]",LEFT,LEFT,RIGHT,True
201309,FDP,41420,2547,110,108,"[""108"", ""107"", ""0""]",False,False,108,"[""108"", ""110"", ""107""]",TAN,GAL,GAL,False
201309,FDP,41420,1132,414,504,"[""504"", ""0"", ""303""]",False,False,305,"[""305"", ""505"", ""504""]",RIGHT,LEFT,NEUTRAL,False
201309,FDP,41420,2013,401,403,"[""403"", ""0"", ""401""]",False,True,401,"[""401"", ""403"", ""402""]",RIGHT,LEFT,RIGHT,False
201309,FDP,41420,2364,501,501,"[""501"", ""0"", ""404""]",True,True,501,"[""501"", ""416"", ""303""]",GAL,GAL,GAL,True
201309,FDP,41420,274,414,503,"[""503"", ""301"", ""0""]",False,False,109,"[""109"", ""503"", ""414""]",RIGHT,NEUTRAL,TAN,False
201309,FDP,41420,664,411,411,"[""411"", ""501"", ""0""]",True,True,411,"[""411"", ""501"", ""603""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,1331,303,605,"[""605"", ""202"", ""303""]",False,True,605,"[""605"", ""706"", ""303""]",RIGHT,TAN,TAN,False
201309,FDP,41420,428,305,0,"[""0"", ""305"", ""202""]",False,True,305,"[""305"", ""403"", ""503""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,193,414,303,"[""303"", ""408"", ""0""]",False,False,414,"[""414"", ""303"", ""404""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,1096,303,504,"[""504"", ""414"", ""0""]",False,False,504,"[""504"", ""201"", ""701""]",RIGHT,LEFT,LEFT,False
201309,FDP,41420,2498,414,414,"[""414"", ""408"", ""0""]",True,True,414,"[""414"", ""410"", ""408""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,1978,506,403,"[""403"", ""506"", ""0""]",False,True,403,"[""403"", ""408"", ""411""]",NEUTRAL,LEFT,LEFT,False
201309,FDP,41420,1778,201,201,"[""201"", ""0"", ""203""]",True,True,201,"[""201"", ""604"", ""603""]",GAL,GAL,GAL,True
201309,FDP,41420,2198,411,303,"[""303"", ""0"", ""202""]",False,False,411,"[""411"", ""501"", ""706""]",NEUTRAL,RIGHT,NEUTRAL,False
201309,FDP,41420,393,402,402,"[""402"", ""303"", ""0""]",True,True,402,"[""402"", ""410"", ""303""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,2792,107,107,"[""107"", ""506"", ""411""]",True,True,411,"[""411"", ""107"", ""506""]",GAL,GAL,NEUTRAL,True
201309,FDP,41420,439,402,402,"[""402"", ""401"", ""605""]",True,True,501,"[""501"", ""401"", ""403""]",RIGHT,RIGHT,GAL,True
201309,FDP,41420,2429,416,416,"[""416"", ""501"", ""0""]",True,True,416,"[""416"", ""410"", ""701""]",GAL,GAL,GAL,True
201309,FDP,41420,623,706,503,"[""503"", ""506"", ""0""]",False,False,706,"[""706"", ""503"", ""504""]",GAL,NEUTRAL,GAL,False
201309,FDP,41420,1890,201,201,"[""201"", ""605"", ""0""]",True,True,201,"[""201"", ""605"", ""603""]",GAL,GAL,GAL,True
201309,FDP,41420,342,402,402,"[""402"", ""403"", ""303""]",True,True,402,"[""402"", ""303"", ""403""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,2851,304,201,"[""201"", ""304"", ""0""]",False,True,304,"[""304"", ""201"", ""605""]",NEUTRAL,GAL,NEUTRAL,False
201309,FDP,41420,2727,107,107,"[""107"", ""108"", ""0""]",True,True,107,"[""107"", ""108"", ""101""]",GAL,GAL,GAL,True
201309,FDP,41420,285,505,603,"[""603"", ""301"", ""401""]",False,False,603,"[""603"", ""505"", ""503""]",RIGHT,TAN,TAN,False
201309,FDP,41420,2082,305,0,"[""0"", ""305"", ""202""]",False,True,305,"[""305"", ""601"", ""606""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,610,403,403,"[""403"", ""401"", ""0""]",True,True,403,"[""403"", ""401"", ""405""]",LEFT,LEFT,LEFT,True
201309,FDP,41420,1124,202,202,"[""202"", ""303"", ""0""]",True,True,202,"[""202"", ""303"", ""201""]",GAL,GAL,GAL,True
201309,FDP,41420,1245,201,0,"[""0"", ""107"", ""408""]",False,False,606,"[""606"", ""107"", ""503""]",GAL,NEUTRAL,NEUTRAL,False
201309,FDP,41420,1506,503,607,"[""607"", ""503"", ""0""]",False,True,607,"[""607"", ""503"", ""606""]",NEUTRAL,GAL,GAL,False
201309,FDP,41420,1882,704,107,"[""107"", ""108"", ""303""]",False,False,303,"[""303"", ""701"", ""108""]",NEUTRAL,GAL,RIGHT,False
201309,FDP,41420,1554,607,607,"[""607"", ""201"", ""606""]",True,True,607,"[""607"", ""705"", ""201""]",GAL,GAL,GAL,True
201309,FDP,41420,1518,303,607,"[""607"", ""601"", ""202""]",False,False,608,"[""608"", ""607"", ""601""]",RIGHT,GAL,TAN,False
201309,FDP,41420,2170,403,403,"[""403"", ""108"", ""0""]",True,True,403,"[""403"", ""108"", ""401""]",LEFT,LEFT,LEFT,True
201309,FDP,41420,1290,606,0,"[""0"", ""706"", ""503""]",False,False,606,"[""606"", ""601"", ""503""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,FDP,41420,1106,505,505,"[""505"", ""401"", ""0""]",True,True,505,"[""505"", ""504"", ""503""]",RIGHT,RIGHT,RIGHT,True
201309,FDP,41420,340,402,503,"[""503"", ""414"", ""0""]",False,False,402,"[""402"", ""303"", ""408""]",RIGHT,NEUTRAL,RIGHT,False
201309,FDP,41420,953,405,701,"[""701"", ""405"", ""0""]",False,True,405,"[""405"", ""701"", ""702""]",LEFT,LEFT,LEFT,True
201309,FDP,41420,634,503,607,"[""607"", ""503"", ""706""]",False,True,503,"[""503"", ""703"", ""305""]",NEUTRAL,GAL,NEUTRAL,False
201309,FDP,41420,2811,503,201,"[""201"", ""107"", ""0""]",False,False,201,"[""201"", ""107"", ""501""]",NEUTRAL,GAL,GAL,False
201309,FDP,41420,507,402,401,"[""401"", ""408"", ""0""]",False,False,402,"[""402"", ""403"", ""401""]",RIGHT,RIGHT,RIGHT,True
201309,CDU/CSU,41521,805,601,601,"[""601"", ""506"", ""0""]",True,True,411,"[""411"", ""506"", ""701""]",TAN,TAN,NEUTRAL,True
201309,CDU/CSU,41521,568,701,402,"[""402"", ""401"", ""0""]",False,False,701,"[""701"", ""402"", ""405""]",LEFT,RIGHT,LEFT,False
201309,CDU/CSU,41521,846,506,506,"[""506"", ""0"", ""303""]",True,True,506,"[""506"", ""606"", ""405""]",NEUTRAL,NEUTRAL,NEUTRAL,True
201309,CDU/CSU,41521,2157,503,504,"[""504"", ""705"", ""0""]",False,False,504,"[""504"", ""503"", ""706""]",NEUTRAL,LEFT,LEFT,False
201309,CDU/CSU,41521,2230,501,501,"[""501"", ""411"", ""0""]",True,True,501,"[""501"", ""703"", ""411""]",GAL,GAL,GAL,True
201309,CDU/CSU,41521,1532,608,601,"[""601"", ""0"", ""608""]",False,True,608,"[""608"", ""601"", ""605""]",TAN,TAN,TAN,True
201309,CDU/CSU,41521,1956,501,107,"[""107"", ""501"", ""0""]",False,True,501,"[""501"", ""107"", ""416""]",GAL,GAL,GAL,True
201309,CDU/CSU,41521,637,402,403,"[""403"", ""304"", ""0""]",False,False,403,"[""403"", ""108"", ""402""]",RIGHT,LEFT,LEFT,False
201309,CDU/CSU,41521,2560,202,202,"[""202"", ""303"", ""0""]",True,True,202,"[""202"", ""411"", ""606""]",GAL,GAL,GAL,True
201309,CDU/CSU,41521,1735,303,0,"[""0"", ""504"", ""408""]",False,False,504,"[""504"", ""303"", ""706""]",RIGHT,NEUTRAL,LEFT,False
201309,CDU/CSU,41521,1046,701,408,"[""408"", ""410"", ""0""]",False,False,402,"[""402"", ""410"", ""701""]",LEFT,NEUTRAL,RIGHT,False
201309,CDU/CSU,41521,2168,403,0,"[""0"", ""403"", ""401""]",False,True,403,"[""403"", ""402"", ""401""]",LEFT,NEUTRAL,LEFT,False
