manifesto_id,year,party,party_id,row_idx,berta_top1,berta_ranked,gal_tan_spektrum
41320.016.2019.1.1,2019,SPD,41320,887,706,"[""706"", ""504"", ""605""]",GAL
41320.016.2019.1.1,2019,SPD,41320,888,504,"[""504"", ""706"", ""605""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,889,503,"[""503"", ""706"", ""504""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,890,503,"[""503"", ""706"", ""701""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,891,503,"[""503"", ""706"", ""701""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,892,411,"[""411"", ""506"", ""701""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,893,411,"[""411"", ""506"", ""305""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,894,506,"[""506"", ""411"", ""305""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,895,411,"[""411"", ""506"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,896,411,"[""411"", ""506"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,897,411,"[""411"", ""506"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,898,411,"[""411"", ""410"", ""506""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,899,411,"[""411"", ""506"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,900,411,"[""411"", ""506"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,901,506,"[""506"", ""411"", ""202""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,902,506,"[""506"", ""202"", ""607""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,903,506,"[""506"", ""607"", ""202""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,904,506,"[""506"", ""201"", ""411""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,905,506,"[""506"", ""411"", ""507""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,906,506,"[""506"", ""411"", ""301""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,907,506,"[""506"", ""411"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,908,506,"[""506"", ""411"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,909,506,"[""506"", ""411"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,910,506,"[""506"", ""411"", ""301""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,911,411,"[""411"", ""506"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,912,506,"[""506"", ""411"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,913,506,"[""506"", ""411"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,914,506,"[""506"", ""411"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,915,506,"[""506"", ""507"", ""411""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,916,506,"[""506"", ""701"", ""411""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,917,506,"[""506"", ""303"", ""411""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,918,506,"[""506"", ""701"", ""411""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,919,506,"[""506"", ""701"", ""704""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,920,701,"[""701"", ""506"", ""704""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,921,506,"[""506"", ""701"", ""704""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,922,506,"[""506"", ""701"", ""411""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,923,506,"[""506"", ""411"", ""701""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,924,506,"[""506"", ""411"", ""701""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,925,506,"[""506"", ""411"", ""704""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,926,506,"[""506"", ""411"", ""704""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,927,411,"[""411"", ""506"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,928,411,"[""411"", ""506"", ""301""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,929,411,"[""411"", ""506"", ""402""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,930,411,"[""411"", ""506"", ""402""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,931,411,"[""411"", ""506"", ""701""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,932,503,"[""503"", ""706"", ""506""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,933,503,"[""503"", ""506"", ""706""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,934,503,"[""503"", ""506"", ""411""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,935,411,"[""411"", ""506"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,936,411,"[""411"", ""506"", ""402""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,937,411,"[""411"", ""506"", ""405""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,938,411,"[""411"", ""506"", ""405""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,939,411,"[""411"", ""404"", ""506""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,940,411,"[""411"", ""410"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,941,411,"[""411"", ""506"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,942,411,"[""411"", ""506"", ""301""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,943,411,"[""411"", ""506"", ""301""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,944,411,"[""411"", ""506"", ""302""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,945,506,"[""506"", ""411"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,946,411,"[""411"", ""506"", ""402""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,947,411,"[""411"", ""402"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,948,411,"[""411"", ""402"", ""108""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,949,411,"[""411"", ""506"", ""108""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,950,411,"[""411"", ""506"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,951,411,"[""411"", ""506"", ""502""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,952,411,"[""411"", ""506"", ""502""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,953,411,"[""411"", ""506"", ""502""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,954,411,"[""411"", ""506"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,955,411,"[""411"", ""506"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,956,411,"[""411"", ""506"", ""504""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,957,411,"[""411"", ""504"", ""506""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,958,504,"[""504"", ""411"", ""506""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,959,411,"[""411"", ""506"", ""504""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,960,506,"[""506"", ""411"", ""301""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,961,506,"[""506"", ""411"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,962,411,"[""411"", ""506"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,963,411,"[""411"", ""506"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,964,411,"[""411"", ""506"", ""607""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,965,607,"[""607"", ""705"", ""506""]",GAL
41320.016.2019.1.1,2019,SPD,41320,966,705,"[""705"", ""607"", ""602""]",GAL
41320.016.2019.1.1,2019,SPD,41320,967,602,"[""602"", ""601"", ""607""]",GAL
41320.016.2019.1.1,2019,SPD,41320,968,602,"[""602"", ""601"", ""411""]",GAL
41320.016.2019.1.1,2019,SPD,41320,969,601,"[""601"", ""602"", ""605""]",TAN
41320.016.2019.1.1,2019,SPD,41320,970,601,"[""601"", ""608"", ""705""]",TAN
41320.016.2019.1.1,2019,SPD,41320,971,607,"[""607"", ""601"", ""602""]",GAL
41320.016.2019.1.1,2019,SPD,41320,972,608,"[""608"", ""607"", ""606""]",TAN
41320.016.2019.1.1,2019,SPD,41320,973,607,"[""607"", ""503"", ""305""]",GAL
41320.016.2019.1.1,2019,SPD,41320,974,503,"[""503"", ""305"", ""601""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,975,503,"[""503"", ""606"", ""607""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,976,607,"[""607"", ""503"", ""602""]",GAL
41320.016.2019.1.1,2019,SPD,41320,977,503,"[""503"", ""607"", ""705""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,978,503,"[""503"", ""201"", ""606""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,979,503,"[""503"", ""606"", ""607""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,980,201,"[""201"", ""705"", ""607""]",GAL
41320.016.2019.1.1,2019,SPD,41320,981,201,"[""201"", ""705"", ""607""]",GAL
41320.016.2019.1.1,2019,SPD,41320,982,201,"[""201"", ""305"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,983,305,"[""305"", ""601"", ""602""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,984,602,"[""602"", ""601"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,985,602,"[""602"", ""705"", ""607""]",GAL
41320.016.2019.1.1,2019,SPD,41320,986,602,"[""602"", ""607"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,987,602,"[""602"", ""607"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,988,602,"[""602"", ""607"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,989,602,"[""602"", ""607"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,990,602,"[""602"", ""607"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,991,503,"[""503"", ""607"", ""602""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,992,411,"[""411"", ""607"", ""705""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,993,607,"[""607"", ""705"", ""608""]",GAL
41320.016.2019.1.1,2019,SPD,41320,994,607,"[""607"", ""608"", ""506""]",GAL
41320.016.2019.1.1,2019,SPD,41320,995,607,"[""607"", ""608"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,996,705,"[""705"", ""607"", ""608""]",GAL
41320.016.2019.1.1,2019,SPD,41320,997,706,"[""706"", ""705"", ""607""]",GAL
41320.016.2019.1.1,2019,SPD,41320,998,706,"[""706"", ""705"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,999,607,"[""607"", ""506"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1000,607,"[""607"", ""506"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1001,607,"[""607"", ""705"", ""504""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1002,607,"[""607"", ""705"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1003,607,"[""607"", ""705"", ""411""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1004,411,"[""411"", ""607"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1005,608,"[""608"", ""301"", ""607""]",TAN
41320.016.2019.1.1,2019,SPD,41320,1006,607,"[""607"", ""608"", ""301""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1007,202,"[""202"", ""503"", ""607""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1008,202,"[""202"", ""607"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1009,202,"[""202"", ""301"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1010,201,"[""201"", ""705"", ""607""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1011,201,"[""201"", ""705"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1012,201,"[""201"", ""705"", ""602""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1013,201,"[""201"", ""705"", ""607""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1014,506,"[""506"", ""608"", ""607""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1015,607,"[""607"", ""506"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1016,705,"[""705"", ""607"", ""201""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1017,504,"[""504"", ""201"", ""705""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1018,201,"[""201"", ""705"", ""607""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1019,201,"[""201"", ""705"", ""607""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1020,201,"[""201"", ""705"", ""602""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1021,201,"[""201"", ""705"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1022,504,"[""504"", ""705"", ""706""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1023,504,"[""504"", ""301"", ""705""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1024,706,"[""706"", ""705"", ""504""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1025,706,"[""706"", ""504"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1026,706,"[""706"", ""504"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1027,706,"[""706"", ""504"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1028,706,"[""706"", ""504"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1029,706,"[""706"", ""606"", ""504""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1030,706,"[""706"", ""606"", ""504""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1031,606,"[""606"", ""504"", ""706""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1032,606,"[""606"", ""503"", ""504""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1033,606,"[""606"", ""601"", ""505""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1034,706,"[""706"", ""504"", ""606""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1035,706,"[""706"", ""504"", ""305""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1036,504,"[""504"", ""701"", ""706""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1037,504,"[""504"", ""701"", ""706""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1038,504,"[""504"", ""503"", ""701""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1039,504,"[""504"", ""503"", ""301""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1040,504,"[""504"", ""701"", ""503""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1041,504,"[""504"", ""701"", ""706""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1042,504,"[""504"", ""706"", ""503""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1043,504,"[""504"", ""503"", ""706""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1044,504,"[""504"", ""503"", ""505""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1045,504,"[""504"", ""503"", ""701""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1046,504,"[""504"", ""701"", ""503""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1047,504,"[""504"", ""701"", ""503""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1048,504,"[""504"", ""701"", ""704""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1049,504,"[""504"", ""701"", ""303""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1050,504,"[""504"", ""701"", ""411""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1051,504,"[""504"", ""411"", ""706""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1052,504,"[""504"", ""706"", ""606""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1053,503,"[""503"", ""606"", ""706""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1054,503,"[""503"", ""502"", ""504""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1055,411,"[""411"", ""503"", ""504""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1056,605,"[""605"", ""706"", ""503""]",TAN
41320.016.2019.1.1,2019,SPD,41320,1057,605,"[""605"", ""706"", ""504""]",TAN
41320.016.2019.1.1,2019,SPD,41320,1058,705,"[""705"", ""503"", ""706""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1059,705,"[""705"", ""706"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1060,705,"[""705"", ""706"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1061,503,"[""503"", ""201"", ""706""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1062,503,"[""503"", ""606"", ""201""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1063,503,"[""503"", ""705"", ""504""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1064,506,"[""506"", ""503"", ""705""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1065,506,"[""506"", ""503"", ""705""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1066,506,"[""506"", ""503"", ""705""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1067,506,"[""506"", ""503"", ""705""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1068,506,"[""506"", ""503"", ""705""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1069,506,"[""506"", ""503"", ""607""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1070,503,"[""503"", ""705"", ""607""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1071,705,"[""705"", ""411"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1072,705,"[""705"", ""411"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1073,705,"[""705"", ""503"", ""706""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1074,705,"[""705"", ""504"", ""701""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1075,705,"[""705"", ""402"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1076,705,"[""705"", ""503"", ""706""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1077,705,"[""705"", ""503"", ""706""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1078,705,"[""705"", ""503"", ""706""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1079,506,"[""506"", ""503"", ""705""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1080,506,"[""506"", ""503"", ""504""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1081,506,"[""506"", ""503"", ""504""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1082,503,"[""503"", ""504"", ""705""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1083,503,"[""503"", ""705"", ""303""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1084,504,"[""504"", ""705"", ""411""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1085,705,"[""705"", ""504"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1086,202,"[""202"", ""503"", ""705""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1087,503,"[""503"", ""202"", ""705""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1088,503,"[""503"", ""705"", ""706""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1089,705,"[""705"", ""503"", ""504""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1090,705,"[""705"", ""503"", ""402""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1091,501,"[""501"", ""416"", ""701""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1092,501,"[""501"", ""416"", ""305""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1093,501,"[""501"", ""416"", ""601""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1094,416,"[""416"", ""501"", ""601""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1095,501,"[""501"", ""416"", ""601""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1096,501,"[""501"", ""416"", ""108""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1097,501,"[""501"", ""108"", ""416""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1098,501,"[""501"", ""416"", ""108""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1099,416,"[""416"", ""501"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1100,416,"[""416"", ""501"", ""503""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1101,501,"[""501"", ""416"", ""408""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1102,501,"[""501"", ""408"", ""416""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1103,501,"[""501"", ""416"", ""305""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1104,501,"[""501"", ""416"", ""411""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1105,501,"[""501"", ""416"", ""202""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1106,416,"[""416"", ""501"", ""202""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1107,411,"[""411"", ""416"", ""403""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1108,411,"[""411"", ""403"", ""416""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1109,416,"[""416"", ""501"", ""411""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1110,416,"[""416"", ""411"", ""501""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1111,416,"[""416"", ""501"", ""411""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1112,410,"[""410"", ""416"", ""501""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1113,416,"[""416"", ""501"", ""410""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1114,416,"[""416"", ""501"", ""403""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1115,501,"[""501"", ""416"", ""108""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1116,501,"[""501"", ""416"", ""403""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1117,501,"[""501"", ""416"", ""411""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1118,501,"[""501"", ""416"", ""606""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1119,501,"[""501"", ""416"", ""703""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1120,501,"[""501"", ""416"", ""703""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1121,501,"[""501"", ""411"", ""416""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1122,501,"[""501"", ""416"", ""411""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1123,501,"[""501"", ""416"", ""703""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1124,501,"[""501"", ""416"", ""703""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1125,501,"[""501"", ""416"", ""502""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1126,501,"[""501"", ""301"", ""703""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1127,703,"[""703"", ""301"", ""501""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1128,703,"[""703"", ""416"", ""501""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1129,703,"[""703"", ""416"", ""403""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1130,703,"[""703"", ""403"", ""701""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1131,703,"[""703"", ""402"", ""403""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1132,501,"[""501"", ""416"", ""410""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1133,501,"[""501"", ""703"", ""416""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1134,703,"[""703"", ""501"", ""416""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1135,703,"[""703"", ""501"", ""416""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1136,501,"[""501"", ""416"", ""703""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1137,501,"[""501"", ""416"", ""703""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1138,501,"[""501"", ""703"", ""416""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1139,501,"[""501"", ""703"", ""416""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1140,501,"[""501"", ""703"", ""416""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1141,703,"[""703"", ""501"", ""416""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1142,703,"[""703"", ""701"", ""501""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1143,703,"[""703"", ""701"", ""411""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1144,703,"[""703"", ""411"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1145,703,"[""703"", ""411"", ""416""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1146,703,"[""703"", ""411"", ""416""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1147,411,"[""411"", ""416"", ""501""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1148,411,"[""411"", ""703"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1149,703,"[""703"", ""403"", ""416""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1150,703,"[""703"", ""107"", ""403""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1151,703,"[""703"", ""501"", ""107""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1152,703,"[""703"", ""403"", ""501""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1153,403,"[""403"", ""703"", ""501""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1154,501,"[""501"", ""703"", ""416""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1155,501,"[""501"", ""416"", ""606""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1156,501,"[""501"", ""416"", ""403""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1157,403,"[""403"", ""501"", ""416""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1158,403,"[""403"", ""703"", ""501""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1159,703,"[""703"", ""501"", ""403""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1160,703,"[""703"", ""501"", ""403""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1161,703,"[""703"", ""416"", ""501""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1162,416,"[""416"", ""501"", ""414""]",GAL
41320.016.2019.1.1,2019,SPD,41320,1163,703,"[""703"", ""416"", ""501""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1164,703,"[""703"", ""411"", ""504""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1165,504,"[""504"", ""411"", ""703""]",LEFT
41320.016.2019.1.1,2019,SPD,41320,1166,703,"[""703"", ""411"", ""410""]",NEUTRAL
41320.016.2019.1.1,2019,SPD,41320,1167,303,"[""303"", ""703"", ""501""]",RIGHT
