manifesto_id,year,party,party_id,row_idx,top1,ranked,gal_tan_spektrum
41320.016.1994.1.1,1994,SPD,41320,12,408,"[""408"", ""0"", ""410""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,13,0,"[""0"", ""408"", ""410""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,14,305,"[""305"", ""408"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,15,408,"[""408"", ""410"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,16,408,"[""408"", ""703"", ""410""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,17,0,"[""0"", ""408"", ""410""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,18,606,"[""606"", ""408"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,19,408,"[""408"", ""0"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,20,503,"[""503"", ""0"", ""705""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,21,504,"[""504"", ""505"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,23,606,"[""606"", ""601"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,22,305,"[""305"", ""0"", ""606""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,24,606,"[""606"", ""601"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,25,305,"[""305"", ""202"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,26,305,"[""305"", ""0"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,27,305,"[""305"", ""0"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,28,305,"[""305"", ""0"", ""202""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,29,503,"[""503"", ""408"", ""504""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,32,411,"[""411"", ""408"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,31,503,"[""503"", ""705"", ""107""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,30,605,"[""605"", ""501"", ""502""]",TAN
41320.016.1994.1.1,1994,SPD,41320,33,305,"[""305"", ""303"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,34,305,"[""305"", ""303"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,35,305,"[""305"", ""0"", ""414""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,36,606,"[""606"", ""0"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,37,305,"[""305"", ""0"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,38,305,"[""305"", ""0"", ""202""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,39,305,"[""305"", ""0"", ""202""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,40,503,"[""503"", ""416"", ""202""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,41,701,"[""701"", ""405"", ""201""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,44,0,"[""0"", ""408"", ""410""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,43,408,"[""408"", ""0"", ""305""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,42,408,"[""408"", ""503"", ""701""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,45,202,"[""202"", ""0"", ""305""]",GAL
41320.016.1994.1.1,1994,SPD,41320,47,0,"[""0"", ""303"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,48,408,"[""408"", ""0"", ""410""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,46,408,"[""408"", ""305"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,49,408,"[""408"", ""0"", ""410""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,50,408,"[""408"", ""410"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,51,408,"[""408"", ""410"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,52,408,"[""408"", ""0"", ""701""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,53,411,"[""411"", ""408"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,55,408,"[""408"", ""303"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,54,408,"[""408"", ""410"", ""411""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,57,305,"[""305"", ""303"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,56,408,"[""408"", ""404"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,61,303,"[""303"", ""402"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,60,411,"[""411"", ""402"", ""410""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,59,303,"[""303"", ""414"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,58,303,"[""303"", ""302"", ""411""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,65,303,"[""303"", ""301"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,63,303,"[""303"", ""201"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,64,404,"[""404"", ""410"", ""303""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,62,410,"[""410"", ""301"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,67,303,"[""303"", ""411"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,68,303,"[""303"", ""0"", ""302""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,66,411,"[""411"", ""408"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,69,411,"[""411"", ""410"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,70,410,"[""410"", ""411"", ""402""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,73,401,"[""401"", ""403"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,71,501,"[""501"", ""303"", ""411""]",GAL
41320.016.1994.1.1,1994,SPD,41320,72,408,"[""408"", ""410"", ""404""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,74,403,"[""403"", ""404"", ""303""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,75,404,"[""404"", ""301"", ""408""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,77,303,"[""303"", ""404"", ""408""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,76,401,"[""401"", ""402"", ""408""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,80,402,"[""402"", ""408"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,78,303,"[""303"", ""408"", ""402""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,79,303,"[""303"", ""402"", ""408""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,81,303,"[""303"", ""402"", ""411""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,85,303,"[""303"", ""302"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,82,408,"[""408"", ""701"", ""301""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,83,411,"[""411"", ""408"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,84,303,"[""303"", ""401"", ""402""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,86,303,"[""303"", ""0"", ""301""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,87,303,"[""303"", ""0"", ""411""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,88,303,"[""303"", ""302"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,89,303,"[""303"", ""408"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,90,303,"[""303"", ""302"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,93,0,"[""0"", ""303"", ""305""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,91,411,"[""411"", ""402"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,92,411,"[""411"", ""410"", ""402""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,95,411,"[""411"", ""402"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,96,411,"[""411"", ""402"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,94,411,"[""411"", ""402"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,97,0,"[""0"", ""303"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,100,411,"[""411"", ""402"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,99,402,"[""402"", ""303"", ""411""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,98,411,"[""411"", ""405"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,101,411,"[""411"", ""402"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,102,411,"[""411"", ""504"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,103,411,"[""411"", ""108"", ""404""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,105,411,"[""411"", ""408"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,104,411,"[""411"", ""408"", ""402""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,106,402,"[""402"", ""401"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,107,402,"[""402"", ""408"", ""411""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,109,408,"[""408"", ""410"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,108,402,"[""402"", ""408"", ""410""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,111,303,"[""303"", ""404"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,110,402,"[""402"", ""401"", ""408""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,112,0,"[""0"", ""303"", ""305""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,113,405,"[""405"", ""303"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,114,405,"[""405"", ""303"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,116,107,"[""107"", ""303"", ""0""]",GAL
41320.016.1994.1.1,1994,SPD,41320,115,303,"[""303"", ""405"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,117,303,"[""303"", ""0"", ""403""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,118,404,"[""404"", ""303"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,120,701,"[""701"", ""401"", ""402""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,119,305,"[""305"", ""401"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,121,402,"[""402"", ""303"", ""408""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,122,402,"[""402"", ""401"", ""408""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,123,408,"[""408"", ""410"", ""402""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,124,402,"[""402"", ""408"", ""410""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,125,402,"[""402"", ""408"", ""410""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,126,408,"[""408"", ""404"", ""410""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,127,0,"[""0"", ""303"", ""305""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,129,406,"[""406"", ""303"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,128,406,"[""406"", ""108"", ""303""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,130,303,"[""303"", ""0"", ""403""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,133,402,"[""402"", ""403"", ""411""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,131,406,"[""406"", ""402"", ""303""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,132,408,"[""408"", ""411"", ""107""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,134,402,"[""402"", ""406"", ""408""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,136,107,"[""107"", ""402"", ""404""]",GAL
41320.016.1994.1.1,1994,SPD,41320,135,402,"[""402"", ""301"", ""408""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,137,402,"[""402"", ""107"", ""411""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,138,0,"[""0"", ""408"", ""411""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,139,402,"[""402"", ""408"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,140,408,"[""408"", ""0"", ""701""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,141,701,"[""701"", ""504"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,144,503,"[""503"", ""504"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,145,504,"[""504"", ""503"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,142,305,"[""305"", ""504"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,143,503,"[""503"", ""408"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,148,305,"[""305"", ""408"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,149,408,"[""408"", ""701"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,146,706,"[""706"", ""408"", ""503""]",GAL
41320.016.1994.1.1,1994,SPD,41320,147,701,"[""701"", ""504"", ""408""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,150,408,"[""408"", ""410"", ""404""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,152,410,"[""410"", ""411"", ""416""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,151,408,"[""408"", ""504"", ""403""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,153,503,"[""503"", ""408"", ""701""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,154,409,"[""409"", ""504"", ""408""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,155,408,"[""408"", ""701"", ""504""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,157,408,"[""408"", ""409"", ""701""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,156,416,"[""416"", ""410"", ""501""]",GAL
41320.016.1994.1.1,1994,SPD,41320,158,409,"[""409"", ""504"", ""408""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,161,504,"[""504"", ""505"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,159,404,"[""404"", ""408"", ""303""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,160,408,"[""408"", ""701"", ""410""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,163,303,"[""303"", ""701"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,162,409,"[""409"", ""505"", ""408""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,164,405,"[""405"", ""701"", ""401""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,165,405,"[""405"", ""401"", ""701""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,166,701,"[""701"", ""405"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,167,701,"[""701"", ""0"", ""408""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,168,701,"[""701"", ""503"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,169,411,"[""411"", ""701"", ""506""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,170,408,"[""408"", ""701"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,171,409,"[""409"", ""701"", ""404""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,173,504,"[""504"", ""108"", ""408""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,172,301,"[""301"", ""504"", ""706""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,175,503,"[""503"", ""106"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,174,504,"[""504"", ""706"", ""408""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,176,503,"[""503"", ""410"", ""701""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,177,409,"[""409"", ""504"", ""404""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,179,411,"[""411"", ""408"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,181,303,"[""303"", ""404"", ""408""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,180,504,"[""504"", ""404"", ""301""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,178,303,"[""303"", ""408"", ""410""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,182,301,"[""301"", ""408"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,184,0,"[""0"", ""303"", ""411""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,183,411,"[""411"", ""501"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,185,504,"[""504"", ""701"", ""301""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,187,504,"[""504"", ""0"", ""303""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,186,301,"[""301"", ""411"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,188,402,"[""402"", ""504"", ""410""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,189,701,"[""701"", ""504"", ""303""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,191,701,"[""701"", ""504"", ""303""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,192,701,"[""701"", ""0"", ""303""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,193,411,"[""411"", ""701"", ""504""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,190,408,"[""408"", ""410"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,197,402,"[""402"", ""408"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,194,705,"[""705"", ""701"", ""503""]",GAL
41320.016.1994.1.1,1994,SPD,41320,196,705,"[""705"", ""701"", ""0""]",GAL
41320.016.1994.1.1,1994,SPD,41320,195,705,"[""705"", ""701"", ""503""]",GAL
41320.016.1994.1.1,1994,SPD,41320,198,401,"[""401"", ""403"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,201,505,"[""505"", ""504"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,200,409,"[""409"", ""408"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,199,408,"[""408"", ""409"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,203,409,"[""409"", ""408"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,202,505,"[""505"", ""409"", ""303""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,204,504,"[""504"", ""701"", ""408""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,205,504,"[""504"", ""408"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,206,504,"[""504"", ""409"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,208,505,"[""505"", ""414"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,209,303,"[""303"", ""0"", ""408""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,207,414,"[""414"", ""504"", ""303""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,210,503,"[""503"", ""408"", ""504""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,213,605,"[""605"", ""303"", ""403""]",TAN
41320.016.1994.1.1,1994,SPD,41320,212,506,"[""506"", ""606"", ""701""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,211,408,"[""408"", ""701"", ""305""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,214,411,"[""411"", ""605"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,215,411,"[""411"", ""501"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,217,411,"[""411"", ""501"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,216,501,"[""501"", ""410"", ""411""]",GAL
41320.016.1994.1.1,1994,SPD,41320,220,411,"[""411"", ""0"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,218,411,"[""411"", ""403"", ""501""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,219,501,"[""501"", ""411"", ""403""]",GAL
41320.016.1994.1.1,1994,SPD,41320,221,411,"[""411"", ""0"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,225,411,"[""411"", ""501"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,222,411,"[""411"", ""401"", ""403""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,224,411,"[""411"", ""401"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,223,411,"[""411"", ""501"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,228,411,"[""411"", ""408"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,226,411,"[""411"", ""501"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,227,411,"[""411"", ""501"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,229,501,"[""501"", ""411"", ""408""]",GAL
41320.016.1994.1.1,1994,SPD,41320,231,411,"[""411"", ""303"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,232,411,"[""411"", ""303"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,233,411,"[""411"", ""303"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,230,411,"[""411"", ""0"", ""501""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,236,411,"[""411"", ""0"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,234,411,"[""411"", ""303"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,235,411,"[""411"", ""408"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,237,411,"[""411"", ""0"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,240,411,"[""411"", ""0"", ""501""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,239,411,"[""411"", ""301"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,238,411,"[""411"", ""0"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,241,411,"[""411"", ""501"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,245,411,"[""411"", ""0"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,242,411,"[""411"", ""0"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,244,411,"[""411"", ""0"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,243,501,"[""501"", ""403"", ""0""]",GAL
41320.016.1994.1.1,1994,SPD,41320,246,411,"[""411"", ""504"", ""503""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,247,411,"[""411"", ""501"", ""503""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,249,411,"[""411"", ""303"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,248,411,"[""411"", ""403"", ""301""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,250,411,"[""411"", ""0"", ""501""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,252,303,"[""303"", ""402"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,251,411,"[""411"", ""303"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,253,501,"[""501"", ""403"", ""0""]",GAL
41320.016.1994.1.1,1994,SPD,41320,254,411,"[""411"", ""0"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,255,411,"[""411"", ""303"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,257,503,"[""503"", ""504"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,256,503,"[""503"", ""504"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,258,504,"[""504"", ""503"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,259,305,"[""305"", ""0"", ""504""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,260,503,"[""503"", ""504"", ""305""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,261,203,"[""203"", ""503"", ""504""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,263,303,"[""303"", ""408"", ""0""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,262,404,"[""404"", ""504"", ""303""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,264,504,"[""504"", ""401"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,265,411,"[""411"", ""303"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,267,411,"[""411"", ""504"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,266,504,"[""504"", ""503"", ""706""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,268,408,"[""408"", ""0"", ""411""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,269,408,"[""408"", ""504"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,270,0,"[""0"", ""408"", ""411""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,271,0,"[""0"", ""408"", ""410""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,273,503,"[""503"", ""706"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,272,408,"[""408"", ""411"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,274,606,"[""606"", ""408"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,275,503,"[""503"", ""504"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,279,504,"[""504"", ""411"", ""410""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,278,504,"[""504"", ""408"", ""404""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,276,305,"[""305"", ""303"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,277,305,"[""305"", ""0"", ""503""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,280,503,"[""503"", ""504"", ""0""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,283,504,"[""504"", ""503"", ""0""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,281,403,"[""403"", ""503"", ""305""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,282,404,"[""404"", ""501"", ""504""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,284,504,"[""504"", ""503"", ""404""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,287,305,"[""305"", ""0"", ""408""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,285,504,"[""504"", ""404"", ""503""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,286,504,"[""504"", ""503"", ""404""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,288,503,"[""503"", ""504"", ""303""]",NEUTRAL
41320.016.1994.1.1,1994,SPD,41320,289,303,"[""303"", ""0"", ""408""]",RIGHT
41320.016.1994.1.1,1994,SPD,41320,290,504,"[""504"", ""404"", ""303""]",LEFT
41320.016.1994.1.1,1994,SPD,41320,291,504,"[""504"", ""503"", ""404""]",LEFT
